user_id,monthly_income,current_balance,food_expense_monthly,transport_expense_monthly,shopping_expense_monthly,utilities_expense_monthly,rent_bill_upcoming,internet_bill_upcoming,electricity_bill_upcoming,subscription_netflix,subscription_spotify,subscription_prime,other_upcoming_bills,predicted_balance_15_days,last_month_dining,last_month_shopping
4036,86051,40606,13369,7944,23010,9891,35000,800,1659,499,179,299,3643,-28580.0,14367.65,25343.83
4037,33048,29275,4650,7291,9263,3206,12000,800,1395,499,119,599,3012,-1354.0,4044.67,10906.88
4038,73794,33351,10618,7458,7056,4920,12000,800,1588,199,0,599,532,2607.0,7946.76,6035.5
4039,113177,101913,2685,1357,19159,7145,35000,800,3583,0,119,0,2500,44738.0,3258.67,13754.55
4040,115235,88100,2732,2433,11824,2826,12000,800,1953,0,119,0,1397,61923.5,1944.66,15364.34
4041,26837,108825,11649,2419,7680,5690,25000,800,2134,0,179,0,4524,62469.0,13359.11,8069.54
4042,127547,100389,10565,6550,18655,8735,12000,800,2895,499,119,599,1229,59995.5,9727.37,22606.7
4043,82563,88888,12972,7168,6670,3712,12000,800,3320,499,179,299,200,56330.0,15801.2,8109.23
4044,145030,130279,10994,5536,9945,7800,8000,800,1053,0,0,0,4850,98438.5,9702.71,8749.12
4045,147029,82990,9997,3445,5596,7067,12000,800,1738,499,179,599,1832,52290.5,11755.17,5788.23
4046,117905,20217,4846,7888,5523,2029,0,800,1690,199,0,599,1633,5153.0,4588.64,4734.66
4047,79081,96892,3273,3167,6639,9195,35000,800,1493,199,179,599,517,46968.0,3203.36,7040.95
4048,148690,76322,2840,6059,2522,5732,35000,800,3555,0,119,0,4582,23689.5,3188.24,2539.25
4049,66999,91010,14444,3267,5599,2264,12000,800,2012,649,0,0,3703,59059.0,13669.45,5336.51
4050,38298,175574,5222,4576,8799,4635,8000,800,3921,0,119,0,1672,149446.0,4809.31,11068.89
4051,34100,188475,6303,4576,22215,2480,35000,800,2618,0,0,599,1866,129805.0,4674.25,19373.08
4052,67571,181348,10663,3170,16111,5272,8000,800,861,199,179,0,3507,150194.0,10513.1,12729.67
4053,86043,67217,12409,6321,2091,5170,25000,800,1574,649,179,599,715,24705.5,14491.65,1868.61
4054,76281,27869,11872,4277,11440,7415,0,800,2085,649,119,299,3893,2522.0,10223.79,11354.67
4055,143128,169457,6697,1095,16210,2050,0,800,907,199,179,599,514,153233.0,7412.23,13193.14
4056,23109,110437,6375,3478,5634,5779,8000,800,1209,499,179,599,4058,84460.0,4916.79,6705.19
4057,33314,190354,5922,2938,11486,6941,0,800,1899,499,0,599,3393,169520.5,4993.09,11338.9
4058,45575,77380,4485,3643,15853,8690,0,800,3325,0,0,0,2384,54535.5,4352.93,14257.99
4059,75129,84835,3212,2445,1357,4811,35000,800,3226,649,179,0,1429,37639.5,3721.66,1164.6
4060,55835,176369,9970,4253,24559,4667,0,800,3956,499,119,599,2901,145770.5,7456.2,17631.27
4061,144643,93591,14679,5465,20127,4704,25000,800,2661,0,119,0,1459,41064.5,14968.18,18432.72
4062,90556,160861,10445,7450,2192,7132,0,800,3482,649,119,599,2444,139158.5,7691.3,2800.37
4063,135491,174621,8861,4017,4620,3978,35000,800,1849,199,179,0,2653,123203.0,9729.64,4632.56
4064,44311,189826,3068,3369,23478,5004,35000,800,2266,0,179,599,1168,132354.5,3663.23,25678.28
4065,122841,196979,12666,3737,9690,3740,8000,800,1802,0,179,299,3263,167719.5,13040.61,7396.17
4066,132414,170469,3242,5264,9289,3082,35000,800,3164,0,179,599,2438,117850.5,4078.05,7684.12
4067,25460,199870,14353,4456,8011,5891,0,800,2782,199,179,0,801,178753.5,14116.96,9249.28
4068,74908,14248,4295,5431,22006,6422,0,800,2274,0,0,599,1093,-9595.0,4714.35,20930.65
4069,118532,131430,5965,6513,1001,5379,0,800,1810,499,119,599,420,117754.0,5148.49,813.77
4070,31582,144743,14940,4716,10769,4926,35000,800,3661,499,0,299,36,86772.5,15215.56,12069.27
4071,147813,80302,13142,1171,21277,5211,8000,800,958,199,179,0,70,49695.5,10191.43,24934.35
4072,93987,29323,2345,2387,2392,4687,8000,800,2540,649,119,0,438,10871.5,2521.14,1957.29
4073,74055,92048,9044,3561,2631,6864,25000,800,1615,199,119,299,3208,49758.0,8349.95,3173.98
4074,88059,143050,13462,5646,6454,6350,8000,800,2780,649,119,0,4026,110720.0,14824.44,7448.05
4075,135725,152647,5335,1381,6260,9133,8000,800,3338,649,119,299,3715,124672.5,5716.11,5048.96
4076,104264,173015,13580,7578,4109,9160,12000,800,1149,0,119,0,1029,140704.5,14264.04,5188.31
4077,121424,59715,14050,4366,21758,8217,8000,800,2119,0,179,299,1608,22514.5,17403.16,16696.99
4078,116292,144304,10962,4388,5310,6606,8000,800,3245,649,179,299,3329,114170.0,9408.79,5382.41
4079,58369,23093,12977,1953,2584,5770,8000,800,3450,199,119,599,1698,-3414.0,16492.68,3340.75
4080,53498,25846,6281,3992,24022,9613,35000,800,2268,499,179,599,4586,-40039.0,7135.3,20281.05
4081,149205,18688,6440,2329,16404,7344,12000,800,3672,199,179,299,4121,-18840.5,5841.95,18308.95
4082,42120,119622,13334,7469,12242,7125,8000,800,3560,199,179,0,4221,82578.0,15172.13,8923.71
4083,85751,97344,5341,3381,7540,7047,35000,800,2215,199,179,0,3215,44081.5,5315.72,5613.57
4084,115218,50683,5923,5161,7713,3143,25000,800,3521,199,0,0,3255,6938.0,7172.5,9117.03
4085,100045,154803,5720,7381,18906,2178,35000,800,2079,499,119,299,1504,97410.5,7403.89,17820.86
4086,87457,192996,4078,6643,7970,5909,8000,800,1484,499,0,599,2197,167117.0,5297.91,6801.59
4087,136149,22436,6948,2160,8771,9523,0,800,2607,499,179,599,479,3572.0,6775.03,8944.87
4088,132303,191026,10861,3498,7351,2800,12000,800,1466,499,0,599,4347,159060.0,13723.2,5294.4
4089,106983,138454,11924,5607,20729,2743,8000,800,1859,649,0,299,4041,102304.5,14023.48,24627.32
4090,48455,139808,13771,7193,3185,8721,12000,800,2679,0,119,0,3558,104217.0,11792.27,3903.92
4091,71881,175647,2737,2324,9298,7468,12000,800,1434,0,119,0,55,150325.5,2045.99,10872.46
4092,46574,132074,5246,7670,5015,7933,25000,800,1720,499,0,299,2130,88694.0,4929.06,5062.44
4093,69105,25898,9813,7367,17894,5624,12000,800,2342,649,0,299,2020,-12561.0,9922.19,15301.6
4094,124954,78280,5680,2528,8170,3213,0,800,1593,0,119,299,1462,64211.5,4635.1,10027.26
4095,31465,73666,6688,1220,8966,3519,12000,800,1347,199,119,599,939,47466.5,6781.5,10223.64
4096,126295,85691,4222,5732,5302,3362,25000,800,1388,499,0,299,4165,44231.0,4950.88,6636.23
4097,64510,67446,8594,2492,19624,7343,12000,800,3034,0,0,0,4794,27791.5,7983.66,17336.35
4098,143757,8627,3782,4516,16244,8666,8000,800,3220,649,0,599,227,-21472.0,4666.01,14813.92
4099,109070,134977,11137,1976,19696,9436,25000,800,1553,199,179,299,3984,81840.5,14317.25,14976.21
4100,104771,157917,13863,6144,12773,9099,12000,800,869,0,119,0,4974,118215.5,16937.07,14048.51
4101,70402,107098,4438,4931,8470,9178,0,800,3923,499,119,599,1151,86498.5,5028.56,9632.51
4102,75750,106038,3399,2595,18054,3883,25000,800,3336,199,0,299,4969,57469.5,2695.35,15660.41
4103,41620,122893,6664,2700,16418,3507,25000,800,1707,199,179,299,2529,77535.5,8590.79,12155.1
4104,67761,26474,5875,4498,5140,5753,12000,800,3533,0,119,299,234,-1144.0,4122.85,6139.47
4105,121660,61846,12204,1623,10939,2264,12000,800,2400,199,179,599,1610,30544.0,10578.81,7784.17
4106,104287,164060,5339,5298,10195,7619,8000,800,2242,649,179,0,759,137205.5,5101.59,9448.53
4107,66645,155006,3939,5944,13949,7178,35000,800,3806,499,119,299,4089,94889.0,3116.89,12741.32
4108,82421,87577,7795,5780,8326,7876,0,800,1236,199,0,299,4860,65294.5,10001.45,10310.71
4109,59207,135721,12097,5312,23230,2412,25000,800,3834,199,0,0,4543,79819.5,11329.4,21141.33
4110,136739,110690,4824,7948,2478,2942,12000,800,2470,649,119,0,1961,83595.0,4480.45,3212.97
4111,130472,148349,8943,4076,10560,9870,0,800,2869,499,0,599,2326,124531.5,8876.16,8745.93
4112,30171,144547,11440,5911,12059,2153,0,800,1437,199,119,299,2792,123119.5,12333.98,13877.39
4113,121207,115356,12501,7571,11399,2515,8000,800,1940,0,0,0,1260,86363.0,9505.28,9536.95
4114,65412,94707,9544,7547,13897,5027,12000,800,1015,649,179,599,4963,56494.5,10402.45,13524.67
4115,98015,182483,8714,1293,8746,8860,25000,800,3733,0,179,299,1386,137279.5,10247.15,7325.57
4116,75558,102945,6697,3617,10450,7179,0,800,2041,0,119,599,353,85061.5,6508.85,8808.65
4117,58890,102368,5904,2697,7534,5630,0,800,3671,649,179,0,2996,83190.5,5317.23,9581.11
4118,32636,64458,8102,4367,5529,8059,35000,800,2219,499,119,0,4542,8250.5,8882.98,3980.11
4119,21079,11632,3088,5386,13875,2621,0,800,3209,499,179,0,4757,-10297.0,3731.76,11200.43
4120,122408,73396,9224,4780,1484,7304,25000,800,2562,499,0,0,1841,31298.0,8274.91,1236.15
4121,43327,140900,2430,1435,21780,3115,0,800,1998,649,0,599,3,122471.0,2914.35,22106.38
4122,78682,61762,8102,5257,23039,3247,12000,800,2930,649,179,299,1362,23720.5,9979.41,18780.53
4123,119459,78071,8778,7472,22163,4385,8000,800,2133,0,119,299,21,45300.0,8604.18,18150.35
4124,28922,140607,12184,4457,19151,4677,35000,800,930,649,119,0,424,82450.5,11473.94,19189.82
4125,66215,126666,8720,1860,24051,7092,0,800,3293,649,119,299,2825,97819.5,7617.62,26579.57
4126,84527,159426,13915,6729,9035,3104,12000,800,944,0,179,299,2182,126630.5,9805.99,10730.14
4127,26874,8260,12860,4158,17085,8365,12000,800,2796,499,0,299,1771,-31139.0,12145.96,16378.46
4128,136312,90399,8815,5995,5450,2656,35000,800,1990,649,0,0,3197,37305.0,8531.46,6786.82
4129,119014,112594,12101,7646,5619,5286,25000,800,882,0,179,299,1079,69029.0,8656.77,4694.76
4130,143905,82956,13441,7335,8065,9437,8000,800,1651,649,119,0,3770,48828.0,15787.03,9721.2
4131,81599,13403,11280,1037,2074,9470,0,800,1919,649,0,0,2208,-4103.5,7983.44,2470.44
4132,104105,134651,3269,3104,20233,7959,35000,800,3208,0,119,0,4079,74162.5,3039.48,20747.54
4133,98508,140114,6525,6096,18006,6764,12000,800,1962,499,0,599,1483,104075.5,5587.23,17066.51
4134,118733,96803,8009,7075,14311,2044,35000,800,2405,649,0,0,2923,39306.5,7361.15,11377.26
4135,37561,150210,10283,1449,16866,6834,0,800,1805,0,119,0,354,129416.0,11027.08,16033.42
4136,25849,152605,2295,6886,12157,7029,35000,800,2221,199,119,299,42,99741.5,1677.09,14484.71
4137,79988,98351,11424,2605,7926,7358,12000,800,3354,199,179,299,327,66536.5,12968.18,8987.83
4138,109883,44920,12864,5324,1152,4127,35000,800,3931,499,0,299,3937,-11279.5,9533.34,1016.58
4139,34829,184768,5649,4411,14808,4864,25000,800,3229,199,119,299,4115,136141.0,4563.59,12763.76
4140,49366,155812,9916,7375,24561,2495,0,800,1333,649,179,0,4814,125863.5,11172.71,19537.2
4141,115642,103084,12251,7930,18426,4867,0,800,2006,0,119,0,3420,75002.0,14701.48,19357.25
4142,52140,113548,9177,6307,6492,6076,25000,800,2195,499,179,299,4536,66014.0,7306.53,5618.94
4143,137683,148983,10391,2030,13433,8023,12000,800,3573,0,0,299,3050,112322.5,10498.95,12246.0
4144,121091,137340,4040,6831,22828,2293,8000,800,3899,0,0,299,695,105651.0,3907.85,18439.49
4145,74583,44674,14469,7692,19463,7811,25000,800,1671,649,119,299,4612,-13193.5,18530.18,22754.34
4146,100022,140766,9581,5176,3501,7027,25000,800,3945,199,0,599,801,96779.5,7163.65,2472.14
4147,103433,189959,8742,7402,7400,2813,0,800,3033,199,119,299,953,171377.5,11018.32,8519.01
4148,64265,37167,8446,2624,13230,7745,0,800,3822,199,119,0,4208,11996.5,6290.18,17085.63
4149,42234,50067,3898,2297,6545,4919,25000,800,2322,499,179,299,3987,8151.5,3502.24,7530.34
4150,83608,25186,14347,1744,20101,9617,25000,800,2359,649,0,299,2292,-29117.5,11628.2,22729.8
4151,106326,103668,12042,4523,1133,2043,35000,800,804,199,179,599,4659,51557.5,10742.14,1332.22
4152,20982,142272,13459,3347,9378,9568,0,800,1934,499,119,299,3079,117666.0,12725.1,8782.99
4153,91333,163316,12039,5102,8566,3929,25000,800,3610,199,0,299,3573,115017.0,13075.99,7270.58
4154,121315,15985,9339,2640,1345,6356,12000,800,2951,499,0,299,2740,-13144.0,8932.83,1508.62
4155,134029,182206,13302,6680,15528,5114,35000,800,3676,199,0,299,2526,119394.0,16788.01,13042.22
4156,52479,29737,2618,4446,6340,4551,25000,800,3107,649,0,0,3031,-11827.5,2301.4,5909.96
4157,27445,198359,13771,2596,2021,2957,25000,800,2966,199,179,0,2782,155760.5,11671.82,2316.07
4158,55700,91558,3253,6729,2080,2490,0,800,3869,649,119,599,2217,76029.0,2371.16,1645.45
4159,62294,158639,11472,3203,1770,6115,12000,800,1563,649,0,599,534,131214.0,11086.79,1695.08
4160,69725,115330,3067,5509,17426,8659,8000,800,2405,499,0,599,2481,83215.5,3590.62,14655.79
4161,81806,124969,14854,2743,9288,3108,35000,800,1300,0,179,299,2097,70297.5,13308.35,11649.55
4162,105711,37940,10790,5297,12714,8882,25000,800,2703,199,0,599,4119,-14321.5,11713.61,13100.04
4163,59237,30035,11725,3696,17679,2126,25000,800,2593,0,0,599,4811,-21381.0,13357.61,18232.39
4164,127060,190518,4700,7556,8465,2029,25000,800,2805,649,0,299,3263,146327.0,4433.83,10170.38
4165,117566,49541,7803,6727,13507,5034,35000,800,1280,649,119,0,1156,-5998.5,7701.16,14062.81
4166,73829,50890,13826,3948,3566,8920,25000,800,1183,0,0,0,4191,4586.0,11738.1,3101.91
4167,71447,31687,2377,2960,1819,4265,8000,800,3956,649,0,0,4057,8514.5,2286.35,1776.37
4168,149820,37163,13950,4256,15773,7551,0,800,3243,0,0,599,2508,9248.0,11194.64,18159.32
4169,56607,179182,9383,6533,10914,4261,0,800,2199,499,119,0,1897,158122.5,9111.17,8326.0
4170,99198,133541,13825,1966,7332,9921,0,800,1809,499,0,0,2803,111108.0,15790.11,5997.28
4171,123039,143457,8949,6528,18676,5594,25000,800,3215,0,119,0,248,94201.5,10049.04,21344.01
4172,104695,165476,13147,4047,9612,3497,0,800,3153,0,119,599,4475,141178.5,11537.98,10222.12
4173,140365,18287,8536,5541,21903,7948,25000,800,1314,0,119,0,3660,-34570.0,9195.04,15748.53
4174,52015,145517,14252,5947,24963,9292,25000,800,2874,649,0,599,1909,86459.0,13421.17,21705.27
4175,37238,133064,3761,1933,7796,2155,25000,800,2881,499,119,299,2300,93343.5,3637.03,9739.04
4176,104264,41645,14532,1133,20520,2994,12000,800,1528,649,179,299,4664,1936.5,16864.7,17011.91
4177,37061,58040,2061,4912,13731,4612,0,800,812,199,0,0,2456,41115.0,1551.16,13083.87
4178,67575,179546,7711,7612,5997,8996,12000,800,2781,499,179,599,3145,144385.0,9815.19,6667.52
4179,127661,43611,2101,3201,8857,3979,8000,800,3286,0,179,299,3499,18479.0,2633.37,7740.02
4180,62795,45125,14118,4993,5359,5880,8000,800,2928,649,0,599,3906,13068.0,11729.67,6072.68
4181,59618,184470,13545,1613,16796,3668,12000,800,2508,649,179,599,1166,148758.0,11054.94,16879.83
4182,117595,29692,14414,1055,16747,6207,12000,800,1976,649,119,599,2122,-7784.5,11115.31,16333.93
4183,45853,198079,11812,1834,17014,4233,8000,800,1804,499,179,599,2310,166441.5,9800.97,21106.35
4184,36869,23377,5735,3293,22792,6232,8000,800,1417,0,179,0,4615,-10660.0,4820.98,22113.64
4185,61655,196344,8289,4286,15261,6958,12000,800,1406,0,179,299,1141,163122.0,9588.83,11742.78
4186,79955,152647,8181,1610,23343,9165,35000,800,3836,0,179,0,2971,88711.5,9656.74,25302.18
4187,46611,88757,2473,5903,12822,9785,12000,800,1036,0,119,299,3722,55289.5,3195.14,16631.0
4188,136293,151389,6500,6428,24806,6467,35000,800,1912,0,0,299,4290,86987.5,7912.45,18362.98
4189,59607,128462,11893,2394,2007,6720,0,800,3674,499,0,299,2964,108719.0,10513.46,2183.08
4190,118785,100843,7367,2513,23931,3968,35000,800,1715,0,179,599,4771,38889.5,6815.05,25548.63
4191,66889,148376,6875,7057,16630,5177,12000,800,3893,649,0,299,1965,110900.5,5553.85,16363.0
4192,39476,13349,6499,2425,17546,2401,25000,800,2770,0,119,0,2101,-31876.5,6907.1,21824.65
4193,51733,53588,3091,4208,19382,3754,8000,800,1578,649,179,299,181,26684.5,2300.87,15425.89
4194,20598,135197,3316,1338,12961,7313,35000,800,1713,499,179,0,1216,83326.0,4070.57,11608.7
4195,104551,57775,4360,3087,20479,9655,12000,800,3283,499,0,0,4932,17470.5,4092.02,17201.65
4196,127213,113899,8302,4547,6770,3434,25000,800,3627,499,119,299,3288,68740.5,6107.48,5880.49
4197,143933,151822,7773,7490,21617,5652,12000,800,3035,199,0,0,2207,112315.0,9291.87,22396.57
4198,107009,106869,3608,3112,14237,2832,35000,800,2195,199,119,299,1423,54939.5,3999.58,18294.45
4199,67277,187104,10688,5617,20608,6098,35000,800,3954,199,179,299,1954,123213.5,7880.36,22292.15
4200,86284,17248,11155,7569,5934,3302,25000,800,1922,499,119,599,840,-26511.0,7821.39,4415.5
4201,144134,114595,2164,1771,4701,2549,25000,800,1275,199,179,0,3593,77956.5,1857.03,5249.05
4202,34959,32842,5979,6033,1644,4491,12000,800,1329,499,179,0,3428,5533.5,4461.47,1811.38
4203,77086,184208,10669,1349,7574,4984,25000,800,3108,499,119,299,4186,137909.0,7877.52,6877.77
4204,46955,123002,13875,3818,14892,7637,35000,800,2429,0,179,599,4864,59020.0,16481.86,13128.45
4205,59683,115803,8861,1426,11724,8867,25000,800,2066,0,179,599,1962,69758.0,9686.5,8643.71
4206,37596,50913,9990,5953,13319,2576,12000,800,3824,499,119,299,3688,13765.0,8088.11,15807.03
4207,138074,72174,14566,6516,3121,5313,0,800,2742,649,119,299,1293,51514.0,14719.83,3691.64
4208,54570,23515,2415,7458,24546,2337,35000,800,1445,199,0,0,958,-33265.0,2043.2,17599.71
4209,39615,163052,2076,1968,5945,8594,0,800,1625,0,119,0,180,151036.5,1875.04,4288.04
4210,21787,158985,13985,2886,15602,5064,25000,800,1841,199,0,299,366,111711.5,17680.73,18865.31
4211,58874,23398,6173,3783,7701,7345,35000,800,2365,499,179,0,4576,-32522.0,6822.58,7607.58
4212,125823,145318,11270,7352,9782,6592,8000,800,2557,649,179,299,1576,113760.0,13854.0,10777.48
4213,142024,140329,14200,7681,13304,9039,0,800,879,0,179,299,3840,112220.0,10038.01,16886.85
4214,140286,81026,6744,6225,18559,4309,8000,800,3511,649,179,599,2878,46491.5,5696.1,19566.53
4215,106077,11512,14820,2230,4969,5015,35000,800,3922,199,0,599,2539,-45064.0,14643.03,5381.13
4216,62828,185776,9417,5547,17922,3182,0,800,3114,199,179,299,2941,160210.0,10821.65,15592.14
4217,136756,109425,13865,6285,19331,5110,0,800,2535,0,179,299,3452,79864.5,13429.27,18860.99
4218,60527,79946,9754,7218,4375,4386,12000,800,3655,649,179,599,4341,44856.5,10692.55,4142.4
4219,100748,121143,13344,2010,1083,2169,25000,800,2711,0,0,0,2363,80966.0,9388.81,1394.11
4220,41956,134802,4723,5516,3935,8161,0,800,2609,649,179,299,1146,117952.5,5711.61,3564.95
4221,146868,16973,11443,4954,23869,8526,12000,800,1413,199,119,599,367,-22920.0,12775.23,24378.59
4222,132382,143984,4865,1191,13797,7949,12000,800,3772,199,119,599,3055,109539.0,3485.56,12135.99
4223,84031,155812,11833,2274,20580,2756,12000,800,3744,649,179,299,3599,115820.5,13658.92,25654.73
4224,137913,14816,13395,6741,16403,3164,25000,800,1224,499,119,599,1486,-34762.5,16807.32,17748.6
4225,114940,120134,2891,6901,6780,4109,25000,800,3288,649,119,299,3011,76627.5,2983.54,5753.17
4226,131864,48787,11429,6534,11883,8313,8000,800,2681,0,179,0,4843,13204.5,9865.08,13774.76
4227,75352,41004,3632,2145,12385,6435,0,800,2804,0,119,0,4696,20286.5,2697.06,12580.26
4228,88257,106782,14533,5696,5098,4425,25000,800,3276,0,0,299,1259,61272.0,14559.38,6435.14
4229,148563,77830,11993,6589,24832,4181,0,800,1950,499,119,299,2502,47863.5,12970.49,17650.86
4230,35930,159652,6675,3093,8783,5009,35000,800,3106,199,119,299,2995,105354.0,8563.78,9442.17
4231,131710,164917,4628,5660,20563,7504,25000,800,2187,499,119,299,765,116070.5,4349.73,21316.45
4232,101964,66710,11412,2633,16326,7128,35000,800,2047,649,179,0,1761,7524.5,9801.77,15277.09
4233,103532,199170,9739,2600,21696,3056,8000,800,3154,499,119,599,1075,166378.5,8310.37,24462.26
4234,102814,41825,8944,3540,10114,9758,12000,800,801,199,119,599,4482,6647.0,9352.94,11173.79
4235,131003,127674,4658,7338,10491,4275,12000,800,1314,199,179,299,3587,95915.0,4272.04,7801.08
4236,143070,188929,10705,3399,5724,8187,12000,800,2347,649,119,0,2424,156582.5,12746.54,4259.82
4237,20731,136238,6664,1000,3192,8282,35000,800,2799,0,119,599,814,86538.0,5107.09,4043.93
4238,62920,13249,4066,1561,3891,6504,0,800,2910,649,179,0,3302,-2602.0,3720.7,5019.25
4239,100185,68888,13529,2701,16558,8752,25000,800,1594,499,179,299,4096,15651.0,12243.69,19542.01
4240,44277,13321,11244,1914,20230,6848,35000,800,1261,499,0,0,1334,-45691.0,12050.4,15317.95
4241,69853,61010,7132,7571,18376,6197,12000,800,2109,0,119,0,4607,21737.0,8320.92,13935.35
4242,35442,16349,10756,7207,2823,3023,8000,800,1883,649,179,0,1375,-8441.5,7577.96,3008.01
4243,20304,199168,3464,3886,6225,4377,35000,800,3667,499,0,299,2203,147724.0,2550.68,6618.59
4244,34508,70953,11032,2840,21130,6942,8000,800,1055,199,179,599,4194,34955.0,13951.69,26126.31
4245,34845,36612,2261,1661,15841,4671,25000,800,3049,499,179,0,2419,-7551.0,2641.26,18117.48
4246,30399,116782,7931,3509,16034,2552,25000,800,3989,199,119,599,4845,66218.0,7064.79,12308.91
4247,132650,36246,14844,4958,10636,6633,35000,800,3595,649,179,0,2159,-24671.5,13753.96,12088.98
4248,125099,120484,3699,6898,3467,4880,25000,800,3723,0,0,599,3690,77200.0,2955.71,3697.34
4249,55814,39380,13564,2857,1851,5770,0,800,3227,0,119,299,3967,18947.0,16720.16,1993.31
4250,116173,126536,12104,6499,24807,6931,0,800,2410,649,179,0,689,96638.5,9795.28,20277.88
4251,76491,41633,3135,2780,18420,7168,35000,800,3356,0,179,0,1978,-15431.5,3814.08,22678.48
4252,114356,129328,8595,3153,24795,4711,12000,800,2793,199,119,599,2167,90024.0,8926.72,21750.58
4253,111485,17771,11359,7730,24294,3690,35000,800,1408,649,179,599,1981,-46381.5,8264.44,20633.91
4254,88981,192919,11472,4887,9099,5689,12000,800,1540,199,179,599,4269,157759.5,13878.31,7129.79
4255,46962,10211,5075,6406,19448,4299,25000,800,2207,199,119,0,717,-36445.0,5540.39,21313.92
4256,147869,155401,13378,3054,4899,5053,12000,800,1863,199,179,599,1593,124976.0,13615.86,3437.73
4257,136350,131819,10257,7062,16175,3849,25000,800,3736,649,119,299,398,82146.5,10723.1,19039.93
